measure_id,measure_name,measure_format,filter_id,demographics,location_id,location_type,location_name,numerator,denominator,value,missing,missing_percentage,status,count,sum,sum_squares,minimum,maximum,standard_deviation,average,population,total_cases,median_household_income,num_full_time_prosecutors,total_num_law_enforcement_agencies
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA053,county,Forest,14,184,7.6087,0,0,OK,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA055,county,Franklin,1068,7291,14.6482,0,0,OK,NA,NA,NA,NA,NA,NA,NA,150594,10857,52637,8,8
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA057,county,Fulton,66,606,10.8911,0,0,OK,NA,NA,NA,NA,NA,NA,NA,14779,1070,48461,1,2
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA059,county,Greene,898,1513,59.3523,0,0,OK,NA,NA,NA,NA,NA,NA,NA,38362,2262,44388,NA,4
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA061,county,Huntingdon,245,1904,12.8676,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45874,3017,44183,1,4
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA063,county,Indiana,356,3325,10.7068,0,0,OK,NA,NA,NA,NA,NA,NA,NA,88404,5000,43997,4,7
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA065,county,Jefferson,217,1795,12.0891,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45015,2519,41262,2,6
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA067,county,Juniata,153,769,19.896,0,0,OK,NA,NA,NA,NA,NA,NA,NA,24737,996,46163,NA,2
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA069,county,Lackawanna,1064,7806,13.6305,0,0,OK,NA,NA,NA,NA,NA,NA,NA,214275,12938,46044,14,22
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA071,county,Lancaster,10318,15306,67.4115,0,0,OK,NA,NA,NA,NA,NA,NA,NA,523306,27281,56483,28,30
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA073,county,Lawrence,547,3409,16.0458,0,0,OK,NA,NA,NA,NA,NA,NA,NA,90374,6068,43546,6,13
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA075,county,Lebanon,3879,6291,61.6595,0,0,OK,NA,NA,NA,NA,NA,NA,NA,134411,9146,54818,NA,8
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA077,county,Lehigh,1880,13256,14.1823,0,0,OK,NA,NA,NA,NA,NA,NA,NA,352068,25176,54923,NA,18
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA079,county,Luzerne,2089,11593,18.0195,0,0,OK,NA,NA,NA,NA,NA,NA,NA,320827,19022,44402,25,49
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA081,county,Lycoming,1550,6795,22.8109,0,0,OK,NA,NA,NA,NA,NA,NA,NA,116604,9235,45430,7,14
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA083,county,McKean,604,2084,28.9827,0,0,OK,NA,NA,NA,NA,NA,NA,NA,43294,2708,41834,7,9
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA085,county,Mercer,371,3784,9.8044,0,0,OK,NA,NA,NA,NA,NA,NA,NA,116059,8442,44301,9,12
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA087,county,Mifflin,519,2093,24.7969,0,0,OK,NA,NA,NA,NA,NA,NA,NA,46698,2940,40384,1,2
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA089,county,Monroe,772,5689,13.57,0,0,OK,NA,NA,NA,NA,NA,NA,NA,168947,12520,57408,12,9
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA091,county,Montgomery,2014,28338,7.1071,0,0,OK,NA,NA,NA,NA,NA,NA,NA,804621,43685,79183,30,48
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA093,county,Montour,38,458,8.2969,0,0,OK,NA,NA,NA,NA,NA,NA,NA,18379,911,51482,NA,2
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA095,county,Northampton,1442,11742,12.2807,0,0,OK,NA,NA,NA,NA,NA,NA,NA,298439,14904,60097,NA,23
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA097,county,Northumberland,371,3513,10.5608,0,0,OK,NA,NA,NA,NA,NA,NA,NA,94444,6016,41208,5,16
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA099,county,Perry,452,2040,22.1569,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45808,2632,57375,1,7
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA101,county,Philadelphia,9549,59107,16.1554,0,0,OK,NA,NA,NA,NA,NA,NA,NA,1536704,262552,37192,NA,5
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA103,county,Pike,303,1724,17.5754,0,0,OK,NA,NA,NA,NA,NA,NA,NA,57179,2533,59340,NA,7
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA105,county,Potter,113,861,13.1243,0,0,OK,NA,NA,NA,NA,NA,NA,NA,17487,1101,41547,NA,6
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA107,county,Schuylkill,1429,5495,26.0055,0,0,OK,NA,NA,NA,NA,NA,NA,NA,147700,8900,45012,7,47
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA109,county,Snyder,119,1232,9.6591,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39711,1943,46513,1,5
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA111,county,Somerset,115,2105,5.4632,0,0,OK,NA,NA,NA,NA,NA,NA,NA,77341,3141,43597,2,17
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA113,county,Sullivan,4,226,1.7699,0,0,OK,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,63,1309,4.8128,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA117,county,Tioga,92,1069,8.6062,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA119,county,Union,126,1167,10.7969,0,0,OK,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA121,county,Venango,327,2304,14.1927,0,0,OK,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA123,county,Warren,162,1513,10.7072,0,0,OK,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA125,county,Washington,1691,8559,19.757,0,0,OK,NA,NA,NA,NA,NA,NA,NA,208047,14081,53693,10,24
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA127,county,Wayne,217,1587,13.6736,0,0,OK,NA,NA,NA,NA,NA,NA,NA,52212,2141,49313,3,5
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA129,county,Westmoreland,4508,13830,32.5958,0,0,OK,NA,NA,NA,NA,NA,NA,NA,364090,20987,50736,23,34
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA131,county,Wyoming,48,1177,4.0782,0,0,OK,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
119,Cases Involving a Guilty Plea as Charged,PERCENTAGE,1,all defendants,PA133,county,York,6756,23218,29.0981,0,0,OK,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA,state,Pennsylvania,571102,818417,69.7813,0,0,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA001,county,Adams,4214,4962,84.9254,0,0,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA003,county,Allegheny,57331,70112,81.7706,0,0,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA005,county,Armstrong,2264,3190,70.9718,0,0,OK,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA007,county,Beaver,6738,10345,65.1329,0,0,OK,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA009,county,Bedford,1697,2245,75.5902,0,0,OK,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA011,county,Berks,15166,19731,76.8638,0,0,OK,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA013,county,Blair,7951,10558,75.3078,0,0,OK,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA015,county,Bradford,2426,3706,65.4614,0,0,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA017,county,Bucks,25851,33474,77.2271,0,0,OK,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA019,county,Butler,5277,9960,52.9819,0,0,OK,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA021,county,Cambria,7058,9392,75.1491,0,0,OK,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA023,county,Cameron,213,295,72.2034,0,0,OK,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA025,county,Carbon,2935,3796,77.3182,0,0,OK,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA027,county,Centre,5028,6960,72.2414,0,0,OK,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA029,county,Chester,15661,20348,76.9658,0,0,OK,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA031,county,Clarion,1437,2325,61.8065,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA033,county,Clearfield,3327,4307,77.2463,0,0,OK,NA,NA,NA,NA,NA,NA,NA,81536,4622,41030,4,9
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA035,county,Clinton,1631,2136,76.3577,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39501,2185,42184,2,8
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA037,county,Columbia,2257,3249,69.4675,0,0,OK,NA,NA,NA,NA,NA,NA,NA,67021,3778,44807,1,11
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA039,county,Crawford,4141,4603,89.9631,0,0,OK,NA,NA,NA,NA,NA,NA,NA,88173,4733,42504,5,15
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA041,county,Cumberland,9879,11879,83.1636,0,0,OK,NA,NA,NA,NA,NA,NA,NA,237449,13507,60826,NA,21
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA043,county,Dauphin,18672,23686,78.8314,0,0,OK,NA,NA,NA,NA,NA,NA,NA,269035,25973,54066,22,21
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA045,county,Delaware,29550,36438,81.0967,0,0,OK,NA,NA,NA,NA,NA,NA,NA,559771,37474,64041,49,47
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA047,county,Elk,1226,1700,72.1176,0,0,OK,NA,NA,NA,NA,NA,NA,NA,31799,1740,45767,1,5
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA049,county,Erie,9782,13934,70.2024,0,0,OK,NA,NA,NA,NA,NA,NA,NA,280518,14962,45202,NA,13
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA051,county,Fayette,6921,8826,78.416,0,0,OK,NA,NA,NA,NA,NA,NA,NA,136145,9210,39115,10,15
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA053,county,Forest,210,338,62.1302,0,0,OK,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA055,county,Franklin,7648,10590,72.2191,0,0,OK,NA,NA,NA,NA,NA,NA,NA,150594,10857,52637,8,8
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA057,county,Fulton,708,1042,67.9463,0,0,OK,NA,NA,NA,NA,NA,NA,NA,14779,1070,48461,1,2
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA059,county,Greene,1614,2160,74.7222,0,0,OK,NA,NA,NA,NA,NA,NA,NA,38362,2262,44388,NA,4
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA061,county,Huntingdon,1947,2908,66.9532,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45874,3017,44183,1,4
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA063,county,Indiana,3448,4740,72.7426,0,0,OK,NA,NA,NA,NA,NA,NA,NA,88404,5000,43997,4,7
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA065,county,Jefferson,1839,2458,74.8169,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45015,2519,41262,2,6
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA067,county,Juniata,802,964,83.195,0,0,OK,NA,NA,NA,NA,NA,NA,NA,24737,996,46163,NA,2
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA069,county,Lackawanna,7904,12002,65.8557,0,0,OK,NA,NA,NA,NA,NA,NA,NA,214275,12938,46044,14,22
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA071,county,Lancaster,15649,22432,69.7619,0,0,OK,NA,NA,NA,NA,NA,NA,NA,523306,27281,56483,28,30
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA073,county,Lawrence,3484,5477,63.6115,0,0,OK,NA,NA,NA,NA,NA,NA,NA,90374,6068,43546,6,13
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA075,county,Lebanon,6742,8865,76.0519,0,0,OK,NA,NA,NA,NA,NA,NA,NA,134411,9146,54818,NA,8
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA077,county,Lehigh,13513,22376,60.3906,0,0,OK,NA,NA,NA,NA,NA,NA,NA,352068,25176,54923,NA,18
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA079,county,Luzerne,11905,16805,70.842,0,0,OK,NA,NA,NA,NA,NA,NA,NA,320827,19022,44402,25,49
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA081,county,Lycoming,7018,8680,80.8525,0,0,OK,NA,NA,NA,NA,NA,NA,NA,116604,9235,45430,7,14
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA083,county,McKean,2244,2554,87.8622,0,0,OK,NA,NA,NA,NA,NA,NA,NA,43294,2708,41834,7,9
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA085,county,Mercer,3905,7748,50.4001,0,0,OK,NA,NA,NA,NA,NA,NA,NA,116059,8442,44301,9,12
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA087,county,Mifflin,2136,2837,75.2908,0,0,OK,NA,NA,NA,NA,NA,NA,NA,46698,2940,40384,1,2
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA089,county,Monroe,5980,11340,52.7337,0,0,OK,NA,NA,NA,NA,NA,NA,NA,168947,12520,57408,12,9
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA091,county,Montgomery,28918,40591,71.2424,0,0,OK,NA,NA,NA,NA,NA,NA,NA,804621,43685,79183,30,48
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA093,county,Montour,479,753,63.6122,0,0,OK,NA,NA,NA,NA,NA,NA,NA,18379,911,51482,NA,2
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA095,county,Northampton,11984,14405,83.1933,0,0,OK,NA,NA,NA,NA,NA,NA,NA,298439,14904,60097,NA,23
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA097,county,Northumberland,3572,5118,69.7929,0,0,OK,NA,NA,NA,NA,NA,NA,NA,94444,6016,41208,5,16
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA099,county,Perry,2119,2542,83.3596,0,0,OK,NA,NA,NA,NA,NA,NA,NA,45808,2632,57375,1,7
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA101,county,Philadelphia,107350,190589,56.3254,0,0,OK,NA,NA,NA,NA,NA,NA,NA,1536704,262552,37192,NA,5
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA103,county,Pike,1767,2301,76.7927,0,0,OK,NA,NA,NA,NA,NA,NA,NA,57179,2533,59340,NA,7
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA105,county,Potter,912,1062,85.8757,0,0,OK,NA,NA,NA,NA,NA,NA,NA,17487,1101,41547,NA,6
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA107,county,Schuylkill,5678,8191,69.32,0,0,OK,NA,NA,NA,NA,NA,NA,NA,147700,8900,45012,7,47
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA109,county,Snyder,1263,1799,70.2057,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39711,1943,46513,1,5
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA111,county,Somerset,2146,2978,72.0618,0,0,OK,NA,NA,NA,NA,NA,NA,NA,77341,3141,43597,2,17
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA113,county,Sullivan,230,379,60.686,0,0,OK,NA,NA,NA,NA,NA,NA,NA,6419,400,40964,1,1
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA115,county,Susquehanna,1326,2215,59.8646,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42948,2364,48231,1,8
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA117,county,Tioga,1096,1795,61.0585,0,0,OK,NA,NA,NA,NA,NA,NA,NA,42267,1886,44187,2,12
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA119,county,Union,1190,1570,75.7962,0,0,OK,NA,NA,NA,NA,NA,NA,NA,44932,1633,48528,NA,7
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA121,county,Venango,2469,3153,78.3064,0,0,OK,NA,NA,NA,NA,NA,NA,NA,54590,3339,41977,NA,6
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA123,county,Warren,1567,2270,69.0308,0,0,OK,NA,NA,NA,NA,NA,NA,NA,41429,2430,43764,3,5
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA125,county,Washington,8750,13071,66.9421,0,0,OK,NA,NA,NA,NA,NA,NA,NA,208047,14081,53693,10,24
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA127,county,Wayne,1633,1985,82.267,0,0,OK,NA,NA,NA,NA,NA,NA,NA,52212,2141,49313,3,5
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA129,county,Westmoreland,14020,19749,70.9909,0,0,OK,NA,NA,NA,NA,NA,NA,NA,364090,20987,50736,23,34
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA131,county,Wyoming,1191,1806,65.9468,0,0,OK,NA,NA,NA,NA,NA,NA,NA,28177,1895,48482,2,7
120,Cases Resulting in Conviction,PERCENTAGE,1,all defendants,PA133,county,York,24113,31622,76.2539,0,0,OK,NA,NA,NA,NA,NA,NA,NA,436339,34619,58745,28,22
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA,state,Pennsylvania,15400,55091,27.9537,534,0.96,OK,NA,NA,NA,NA,NA,NA,NA,12731381,935686,52548,NA,NA
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA001,county,Adams,111,291,38.1443,0,0,OK,NA,NA,NA,NA,NA,NA,NA,101496,5154,59492,4,14
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA003,county,Allegheny,1665,5503,30.2562,87,1.5564,OK,NA,NA,NA,NA,NA,NA,NA,1226933,73141,51366,6,98
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA005,county,Armstrong,68,190,35.7895,9,4.5226,OK,NA,NA,NA,NA,NA,NA,NA,68614,3276,45241,NA,9
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA007,county,Beaver,261,640,40.7812,6,0.9288,OK,NA,NA,NA,NA,NA,NA,NA,170382,10859,49217,8,29
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA009,county,Bedford,64,178,35.9551,0,0,OK,NA,NA,NA,NA,NA,NA,NA,49490,2397,43290,3,5
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA011,county,Berks,325,1457,22.3061,2,0.1371,OK,NA,NA,NA,NA,NA,NA,NA,412078,20866,55170,30,43
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA013,county,Blair,259,602,43.0233,3,0.4959,OK,NA,NA,NA,NA,NA,NA,NA,126940,11610,42992,8,15
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA015,county,Bradford,115,358,32.1229,5,1.3774,OK,NA,NA,NA,NA,NA,NA,NA,62624,4057,46963,4,8
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA017,county,Bucks,773,1910,40.4712,17,0.8822,OK,NA,NA,NA,NA,NA,NA,NA,625977,34866,76555,27,41
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA019,county,Butler,255,624,40.8654,6,0.9524,OK,NA,NA,NA,NA,NA,NA,NA,184535,10793,58230,6,13
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA021,county,Cambria,243,617,39.3841,13,2.0635,OK,NA,NA,NA,NA,NA,NA,NA,142448,9796,41730,1,28
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA023,county,Cameron,10,22,45.4545,0,0,INSUFFICIENT_DATA_UNFILT,NA,NA,NA,NA,NA,NA,NA,5000,330,41410,0,2
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA025,county,Carbon,107,244,43.8525,2,0.813,OK,NA,NA,NA,NA,NA,NA,NA,65074,4060,48900,3,13
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA027,county,Centre,198,383,51.6971,0,0,OK,NA,NA,NA,NA,NA,NA,NA,154460,7288,50336,8,4
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA029,county,Chester,446,1305,34.1762,3,0.2294,OK,NA,NA,NA,NA,NA,NA,NA,503075,20967,86050,36,44
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA031,county,Clarion,52,176,29.5455,1,0.565,OK,NA,NA,NA,NA,NA,NA,NA,39720,2386,42389,2,6
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA033,county,Clearfield,125,288,43.4028,6,2.0408,OK,NA,NA,NA,NA,NA,NA,NA,81536,4622,41030,4,9
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA035,county,Clinton,34,98,34.6939,0,0,OK,NA,NA,NA,NA,NA,NA,NA,39501,2185,42184,2,8
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA037,county,Columbia,71,361,19.6676,1,0.2762,OK,NA,NA,NA,NA,NA,NA,NA,67021,3778,44807,1,11
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA039,county,Crawford,110,278,39.5683,2,0.7143,OK,NA,NA,NA,NA,NA,NA,NA,88173,4733,42504,5,15
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA041,county,Cumberland,322,736,43.75,14,1.8667,OK,NA,NA,NA,NA,NA,NA,NA,237449,13507,60826,NA,21
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA043,county,Dauphin,707,2094,33.7631,16,0.7583,OK,NA,NA,NA,NA,NA,NA,NA,269035,25973,54066,22,21
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA045,county,Delaware,655,2826,23.1776,83,2.8532,OK,NA,NA,NA,NA,NA,NA,NA,559771,37474,64041,49,47
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA047,county,Elk,60,98,61.2245,0,0,OK,NA,NA,NA,NA,NA,NA,NA,31799,1740,45767,1,5
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA049,county,Erie,312,1000,31.2,31,3.0068,OK,NA,NA,NA,NA,NA,NA,NA,280518,14962,45202,NA,13
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA051,county,Fayette,223,661,33.7368,1,0.1511,OK,NA,NA,NA,NA,NA,NA,NA,136145,9210,39115,10,15
122,Nonviolent Felony Cases with Nonmonetary Release (ROR),PERCENTAGE,1,all defendants,PA053,county,Forest,6,18,33.3333,1,5.2632,INSUFFICIENT_DATA_UNFILT,NA,NA,NA,NA,NA,NA,NA,7696,366,36556,0,1
